68, 0, 65527
68, 3032, 65526
68, 3033, 65527
68, 3229, 65526
68, 3231, 65527
68, 3631, 65526
68, 3871, 65527
68, 4031, 65526
68, 4271, 65527
68, 4431, 65526
68, 4671, 65527
68, 4831, 65526
68, 5071, 65527
68, 5231, 65526
68, 5471, 65527
68, 5631, 65526
68, 5871, 65527
68, 6031, 65526
68, 6271, 65527
68, 6431, 65526
68, 6671, 65527
68, 6831, 65526
68, 7071, 65527
68, 7231, 65526
68, 7471, 65527
68, 7631, 65526
68, 7871, 65527
68, 8031, 65526
68, 8271, 65527
68, 8431, 65526
68, 8671, 65527
68, 8831, 65526
68, 9071, 65527
68, 9231, 65526
68, 9471, 65527
68, 9631, 65526
68, 9871, 65527
68, 10031, 65526
68, 10271, 65527
68, 10431, 65526
68, 10671, 65527
68, 10831, 65526
68, 11071, 65527
68, 11231, 65526
68, 11471, 65527
68, 11631, 65526
68, 11871, 65527
68, 12031, 65526
68, 12271, 65527
68, 12431, 65526
68, 12671, 65527
68, 12831, 65526
68, 13071, 65527
68, 13231, 65526
68, 13471, 65527
68, 13631, 65526
68, 13872, 65527
68, 14032, 65526
68, 14272, 65527
68, 14432, 65526
68, 14672, 65527
68, 14832, 65526
68, 15072, 65527
68, 15232, 65526
68, 15472, 65527
68, 15632, 65526
68, 15872, 65527
68, 16032, 65526
68, 16272, 65527
68, 16432, 65526
68, 16672, 65527
68, 16832, 65526
68, 17072, 65527
68, 17232, 65526
68, 17472, 65527
68, 17632, 65526
68, 17872, 65527
68, 18032, 65526
68, 18272, 65527
68, 18432, 65526
68, 18672, 65527
68, 18832, 65526
68, 19072, 65527
68, 19232, 65526
68, 19472, 65527
68, 19632, 65526
68, 19872, 65527
68, 20032, 65526
68, 20272, 65527
68, 20432, 65526
68, 20672, 65527
68, 20832, 65526
68, 21072, 65527
68, 21232, 65526
68, 21472, 65527
68, 21632, 65526
68, 21872, 65527
68, 22032, 65526
68, 22272, 65527
68, 22432, 65526
68, 22672, 65527
68, 22832, 65526
68, 23072, 65527
68, 23232, 65526
68, 23472, 65527
68, 23632, 65526
68, 23872, 65527
68, 24032, 65526
68, 24272, 65527
68, 24432, 65526
68, 24672, 65527
68, 24832, 65526
